,km_driven,insurance_prem,manufacturer,model,listed_price,car_seller,state,owner_type,car_age,top_features_count
2376,48000.0,0,maruti,maruti eeco,415000.0,1,tamil nadu,1,7,8
2377,70466.0,0,maruti,maruti eeco,230000.0,1,delhi,3,10,8
2381,40000.0,0,maruti,maruti eeco,200000.0,0,odisha,2,13,8
2382,90000.0,0,maruti,maruti eeco,379071.0,0,gujarat,1,6,8
2383,15000.0,0,maruti,maruti eeco,490000.0,0,karnataka,1,5,8
2384,40000.0,0,maruti,maruti eeco,175000.0,0,delhi,3,14,8
2386,120000.0,0,maruti,maruti eeco,311000.0,0,rajasthan,1,11,8
2387,120000.0,0,maruti,maruti eeco,240000.0,0,tamil nadu,2,14,8
2388,15000.0,0,maruti,maruti eeco,450000.0,0,west bengal,1,4,8
2389,15000.0,0,maruti,maruti eeco,450000.0,0,west bengal,1,4,8
2391,90000.0,0,maruti,maruti eeco,380000.0,0,uttar pradesh,1,6,8
2392,25000.0,0,maruti,maruti eeco,450000.0,0,jammu & kashmir,1,5,8
2394,40000.0,0,maruti,maruti eeco,310000.0,0,madhya pradesh,1,9,8
2395,50000.0,0,maruti,maruti eeco,391000.0,0,odisha,1,4,8
2396,20000.0,0,maruti,maruti eeco,480000.0,0,karnataka,1,4,8
2397,60000.0,0,maruti,maruti eeco,250000.0,0,jammu & kashmir,2,13,8
2398,20000.0,0,maruti,maruti eeco,440000.0,0,kerala,1,4,8
2400,25000.0,0,maruti,maruti eeco,490000.0,0,rajasthan,1,4,8
2404,20000.0,0,maruti,maruti eeco,490000.0,0,tamil nadu,1,4,8
2407,50000.0,0,maruti,maruti eeco,470000.0,0,uttar pradesh,1,4,8
2408,25000.0,0,maruti,maruti eeco,420000.0,0,tamil nadu,1,6,8
2409,25000.0,0,maruti,maruti eeco,400000.0,0,karnataka,1,6,8
2413,32000.0,0,maruti,maruti eeco,330000.0,0,jammu & kashmir,1,9,8
2415,25000.0,0,maruti,maruti eeco,495000.0,0,rajasthan,1,4,8
2418,16044.0,0,maruti,maruti eeco,475000.0,0,bihar,1,4,8
2419,31900.0,0,maruti,maruti eeco,325000.0,0,andhra pradesh,1,14,8
2420,5000.0,0,maruti,maruti eeco,225000.0,0,west bengal,1,3,8
2421,80000.0,0,maruti,maruti eeco,415000.0,0,gujarat,2,5,8
2430,12345.0,0,maruti,maruti eeco,1415000.0,1,maharashtra,0,7,8
2431,12345.0,0,maruti,maruti eeco,700000.0,1,maharashtra,0,7,8
2432,12345.0,0,maruti,maruti eeco,1150000.0,1,maharashtra,0,7,8
2433,146154.0,0,maruti,maruti eeco,270934.0,1,gujarat,1,11,8
2435,44276.0,0,maruti,maruti eeco,445000.0,1,karnataka,1,7,8
2438,13868.0,0,maruti,maruti eeco,499000.0,1,gujarat,1,4,8
2439,61976.0,0,maruti,maruti eeco,287000.0,1,karnataka,1,15,8
2442,30137.0,0,maruti,maruti eeco,300000.0,1,chandigarh,1,9,8
2444,30522.0,0,maruti,maruti eeco,362000.0,1,kerala,1,8,8
2445,32246.0,0,maruti,maruti eeco,450000.0,1,gujarat,1,5,8
2446,43130.0,0,maruti,maruti eeco,230000.0,1,gujarat,1,14,8
2448,44671.0,0,maruti,maruti eeco,430000.0,1,gujarat,1,7,8
2450,18459.0,0,maruti,maruti eeco,550000.0,1,telangana,1,5,8
2451,30945.0,0,maruti,maruti eeco,454328.0,1,gujarat,1,4,8
2452,100062.0,0,maruti,maruti eeco,350000.0,1,rajasthan,2,7,8
2453,67300.0,0,maruti,maruti eeco,300000.0,1,haryana,2,10,8
2454,33114.0,0,maruti,maruti eeco,492000.0,1,gujarat,1,5,8
2455,13531.0,0,maruti,maruti eeco,554000.0,1,gujarat,1,4,8
2456,53363.0,0,maruti,maruti eeco,470000.0,1,gujarat,1,5,8
2457,29000.0,0,maruti,maruti eeco,251000.0,1,west bengal,1,11,8
2458,90123.0,0,maruti,maruti eeco,450000.0,1,gujarat,1,5,8
2460,67424.0,0,maruti,maruti eeco,400000.0,1,gujarat,2,11,8
2461,146049.0,0,maruti,maruti eeco,350000.0,1,gujarat,1,10,8
2462,49690.0,0,maruti,maruti eeco,300000.0,1,karnataka,2,13,8
2465,13809.0,0,maruti,maruti eeco,580000.0,1,karnataka,1,4,8
2466,13209.0,0,maruti,maruti eeco,472000.0,1,tamil nadu,2,5,8
2467,78312.0,0,maruti,maruti eeco,325000.0,1,delhi,1,10,8
2468,62938.0,0,maruti,maruti eeco,425000.0,1,haryana,1,7,8
2469,52891.0,0,maruti,maruti eeco,385000.0,1,gujarat,1,6,8
2470,29213.0,0,maruti,maruti eeco,415000.0,1,gujarat,1,6,8
2471,124481.0,0,maruti,maruti eeco,280000.0,1,gujarat,1,10,8
2473,42836.0,0,maruti,maruti eeco,458000.0,1,gujarat,1,5,8
2474,28033.0,0,maruti,maruti eeco,498350.0,1,rajasthan,1,5,8
2475,101027.0,0,maruti,maruti eeco,260000.0,1,gujarat,2,12,8
2476,25358.0,0,maruti,maruti eeco,430000.0,1,gujarat,1,7,8
2478,27464.0,0,maruti,maruti eeco,508000.0,1,gujarat,1,5,8
2479,11238.0,0,maruti,maruti eeco,503000.0,1,gujarat,1,5,8
2482,23623.0,0,maruti,maruti eeco,360000.0,1,karnataka,2,9,8
2483,75961.0,0,maruti,maruti eeco,450000.0,1,gujarat,1,6,8
2484,93800.0,0,maruti,maruti eeco,400000.0,1,delhi,1,7,8
2485,22581.0,0,maruti,maruti eeco,390000.0,1,gujarat,1,8,8
2486,54017.0,0,maruti,maruti eeco,520000.0,1,haryana,1,4,8
2487,48335.0,0,maruti,maruti eeco,380000.0,1,chandigarh,1,6,8
2488,107083.0,0,maruti,maruti eeco,400000.0,1,delhi,1,7,8
2490,43809.0,0,maruti,maruti eeco,400000.0,1,karnataka,2,7,8
2492,11236.0,0,maruti,maruti eeco,500000.0,1,telangana,1,4,8
2493,32639.0,0,maruti,maruti eeco,454328.0,1,gujarat,1,4,8
2494,130901.0,0,maruti,maruti eeco,250000.0,1,gujarat,3,12,8
2496,29528.0,0,maruti,maruti eeco,450400.0,1,rajasthan,1,5,8
2497,41494.0,0,maruti,maruti eeco,250000.0,1,maharashtra,1,15,8
2498,130855.0,0,maruti,maruti eeco,300000.0,1,uttar pradesh,2,10,8
2499,29397.0,0,maruti,maruti eeco,380000.0,1,delhi,1,9,8
2501,113147.0,0,maruti,maruti eeco,350000.0,1,delhi,1,6,8
2503,55184.0,0,maruti,maruti eeco,469000.0,1,rajasthan,1,5,7
2504,132879.0,0,maruti,maruti eeco,220000.0,1,delhi,1,12,8
2505,116310.0,0,maruti,maruti eeco,250000.0,1,delhi,1,10,8
2506,30186.0,0,maruti,maruti eeco,450000.0,1,delhi,1,7,8
2507,5135.0,0,maruti,maruti eeco,470000.0,1,telangana,1,3,8
2508,23877.0,0,maruti,maruti eeco,400000.0,1,west bengal,1,6,8
2509,27762.0,0,maruti,maruti eeco,230000.0,1,uttar pradesh,1,15,8
2510,51833.0,0,maruti,maruti eeco,300000.0,1,maharashtra,1,13,8
2511,14693.0,0,maruti,maruti eeco,500000.0,1,karnataka,2,4,8
2513,120789.0,0,maruti,maruti eeco,155214.0,1,gujarat,4,14,8
2514,65132.0,0,maruti,maruti eeco,350000.0,1,uttar pradesh,1,7,8
2515,57018.0,0,maruti,maruti eeco,380000.0,1,gujarat,1,11,8
2516,55557.0,0,maruti,maruti eeco,250000.0,1,delhi,1,10,8
2517,116505.0,0,maruti,maruti eeco,425000.0,1,uttar pradesh,1,6,8
2518,67746.0,0,maruti,maruti eeco,550000.0,1,rajasthan,1,4,8
2519,8016.0,0,maruti,maruti eeco,620000.0,1,maharashtra,1,4,8
2520,13000.0,0,maruti,maruti eeco,450001.0,1,tamil nadu,2,7,8
2521,61088.0,0,maruti,maruti eeco,500000.0,1,uttar pradesh,1,4,8
2522,37805.0,0,maruti,maruti eeco,470000.0,1,gujarat,2,6,8
2523,67556.0,0,maruti,maruti eeco,300000.0,1,gujarat,1,10,8
2524,27000.0,0,maruti,maruti eeco,490000.0,1,madhya pradesh,1,7,8
2526,42505.0,0,maruti,maruti eeco,390000.0,1,gujarat,1,8,8
2527,76177.0,0,maruti,maruti eeco,370000.0,1,delhi,1,7,8
2528,60245.0,0,maruti,maruti eeco,170000.0,1,delhi,5,13,8
2529,74637.0,0,maruti,maruti eeco,280000.0,1,gujarat,3,13,8
2530,130314.0,0,maruti,maruti eeco,240000.0,1,maharashtra,3,15,8
2531,78046.0,0,maruti,maruti eeco,400000.0,1,gujarat,2,8,8
2532,139425.0,0,maruti,maruti eeco,325000.0,1,haryana,1,7,8
2533,21511.0,0,maruti,maruti eeco,450000.0,1,delhi,1,5,8
2534,68794.0,0,maruti,maruti eeco,490000.0,1,gujarat,2,5,8
2535,121339.0,0,maruti,maruti eeco,300000.0,1,delhi,1,9,8
2536,91138.0,0,maruti,maruti eeco,250000.0,1,delhi,3,10,8
2537,64266.0,0,maruti,maruti eeco,300000.0,1,gujarat,2,9,8
2538,30021.0,0,maruti,maruti eeco,150000.0,1,tamil nadu,1,15,8
2540,82025.0,0,maruti,maruti eeco,350000.0,1,haryana,1,6,8
2543,62987.0,0,maruti,maruti eeco,380000.0,1,gujarat,1,6,8
2544,9203.0,0,maruti,maruti eeco,550000.0,1,maharashtra,1,4,8
2545,128598.0,0,maruti,maruti eeco,300000.0,1,maharashtra,2,14,8
2546,58673.0,0,maruti,maruti eeco,237125.0,1,haryana,1,11,8
2547,44683.0,0,maruti,maruti eeco,360086.0,1,karnataka,1,8,8
2548,18360.0,0,maruti,maruti eeco,376158.0,1,telangana,1,6,8
2549,53652.0,0,maruti,maruti eeco,440000.0,1,gujarat,1,8,8
2550,80057.0,0,maruti,maruti eeco,408650.0,1,gujarat,1,5,8
2552,13735.0,0,maruti,maruti eeco,287754.0,1,rajasthan,1,9,8
2553,96896.0,0,maruti,maruti eeco,305938.0,1,gujarat,1,8,8
2554,22374.0,0,maruti,maruti eeco,471231.0,1,gujarat,1,5,8
2555,55139.0,0,maruti,maruti eeco,317426.0,1,gujarat,1,10,8
2556,62704.0,0,maruti,maruti eeco,382340.0,1,gujarat,1,6,8
2557,58017.0,0,maruti,maruti eeco,314528.0,1,gujarat,1,9,8
2558,115596.0,0,maruti,maruti eeco,255797.0,1,telangana,1,11,8
2559,35912.0,0,maruti,maruti eeco,357942.0,1,haryana,1,7,8
2561,93009.0,0,maruti,maruti eeco,314528.0,1,gujarat,1,8,8
2562,25000.0,0,maruti,maruti eeco,410000.0,1,west bengal,1,6,8
2563,37400.0,0,maruti,maruti eeco,575000.0,1,madhya pradesh,1,4,8
2564,56321.0,0,maruti,maruti eeco,314528.0,1,gujarat,1,9,8
2565,55160.0,0,maruti,maruti eeco,250000.0,1,west bengal,1,13,8
2566,58475.0,0,maruti,maruti eeco,154856.0,1,west bengal,1,15,8
2567,8934.0,0,maruti,maruti eeco,363351.0,1,gujarat,2,7,8
2568,106057.0,0,maruti,maruti eeco,398094.0,1,telangana,1,6,8
2569,16385.0,0,maruti,maruti eeco,424461.0,1,tamil nadu,1,5,8
2570,65333.0,0,maruti,maruti eeco,308697.0,1,haryana,2,7,8
2571,62124.0,0,maruti,maruti eeco,350000.0,1,rajasthan,2,11,8
2574,126761.0,0,maruti,maruti eeco,260000.0,1,gujarat,2,12,8
2575,19760.0,0,maruti,maruti eeco,450000.0,1,karnataka,1,8,8
2578,99569.0,0,maruti,maruti eeco,400000.0,1,gujarat,3,9,8
2579,69851.0,0,maruti,maruti eeco,300000.0,1,gujarat,1,9,8
2582,45345.0,0,maruti,maruti eeco,306860.0,1,karnataka,2,8,8
2583,101080.0,0,maruti,maruti eeco,200000.0,1,haryana,3,10,8
2584,8455.0,0,maruti,maruti eeco,550000.0,1,telangana,1,4,8
2585,78220.0,0,maruti,maruti eeco,300000.0,1,gujarat,3,11,8
2586,35326.0,0,maruti,maruti eeco,200000.0,1,gujarat,1,14,8
2587,40226.0,0,maruti,maruti eeco,450000.0,1,gujarat,2,7,8
2588,97336.0,0,maruti,maruti eeco,575000.0,1,gujarat,1,4,8
2590,60732.0,0,maruti,maruti eeco,370000.0,1,uttar pradesh,2,6,8
2591,27335.0,0,maruti,maruti eeco,450000.0,1,uttar pradesh,1,5,8
2594,28500.0,0,maruti,maruti eeco,591000.0,1,rajasthan,1,5,8
2595,28944.0,0,maruti,maruti eeco,460000.0,1,rajasthan,1,4,8
2596,66174.0,0,maruti,maruti eeco,250000.0,1,maharashtra,1,13,8
2597,104911.0,0,maruti,maruti eeco,358121.0,1,gujarat,1,6,8
2598,47812.0,0,maruti,maruti eeco,300000.0,1,gujarat,2,9,8
2600,21330.0,0,maruti,maruti eeco,550000.0,1,gujarat,1,4,8
2601,38407.0,0,maruti,maruti eeco,250000.0,1,maharashtra,2,14,8
2602,51256.0,0,maruti,maruti eeco,460000.0,1,maharashtra,1,7,8
2606,94128.0,0,maruti,maruti eeco,308750.0,1,uttar pradesh,1,7,8
2609,9116.0,0,maruti,maruti eeco,514000.0,1,gujarat,1,4,8
2610,18000.0,0,maruti,maruti eeco,400000.0,0,maharashtra,1,5,7
2612,60000.0,0,maruti,maruti eeco,235000.0,0,maharashtra,1,14,8
2613,107573.0,0,maruti,maruti eeco,350000.0,1,kerala,1,9,8
2617,50000.0,0,maruti,maruti eeco,240000.0,0,haryana,3,11,8
2618,35000.0,0,maruti,maruti eeco,400000.0,0,uttarakhand,1,5,8
2620,12345.0,0,maruti,maruti eeco,1415000.0,1,maharashtra,0,7,8
2621,65000.0,0,maruti,maruti eeco,295000.0,1,delhi,1,12,9
2622,35274.0,0,maruti,maruti eeco,438000.0,1,tamil nadu,1,7,8
2623,160000.0,0,maruti,maruti eeco,120000.0,1,kerala,1,15,9
2779,7418.0,0,maruti,maruti wagon r,500000.0,1,telangana,2,6,9
2780,32114.0,0,maruti,maruti wagon r,616000.0,1,karnataka,1,6,9
2781,73435.0,0,maruti,maruti wagon r,580000.0,1,gujarat,1,6,9
2782,8136.0,0,maruti,maruti wagon r,625000.0,1,karnataka,1,6,9
2787,30206.0,0,toyota,toyota glanza,698000.0,1,uttar pradesh,1,5,9
2788,35586.0,0,toyota,toyota glanza,790000.0,1,uttar pradesh,1,6,9
2789,70504.0,0,toyota,toyota fortuner,1850000.0,1,punjab,2,10,9
2791,72601.0,0,toyota,toyota etios liva,275000.0,1,delhi,1,13,0
2792,73226.0,0,toyota,toyota etios,243000.0,1,delhi,1,14,0
2793,34521.0,0,toyota,toyota fortuner,2900000.0,1,delhi,2,6,9
2795,105844.0,0,toyota,toyota fortuner,1408901.0,1,maharashtra,1,12,9
2796,81000.0,0,toyota,toyota etios liva,555000.0,1,karnataka,1,9,9
2797,11698.0,0,toyota,toyota glanza,750000.0,1,uttar pradesh,1,5,9
2798,62886.0,0,toyota,toyota corolla altis,400000.0,1,uttar pradesh,2,12,9
2800,44000.0,0,toyota,toyota fortuner,1950000.0,1,delhi,1,9,9
2801,145000.0,1,toyota,toyota fortuner,1425111.0,1,maharashtra,2,11,9
2802,66000.0,0,toyota,toyota fortuner,2075000.0,1,karnataka,2,10,9
2803,130000.0,0,toyota,toyota fortuner,1550000.0,1,delhi,2,10,9
2805,144465.0,0,toyota,toyota corolla altis,300000.0,1,tamil nadu,2,16,9
2809,135000.0,1,toyota,toyota fortuner,1550000.0,1,delhi,1,10,9
2810,70000.0,0,toyota,toyota corolla altis,199001.0,1,delhi,2,16,9
2811,50000.0,1,toyota,toyota fortuner,2900000.0,1,delhi,1,7,9
2813,84929.0,0,toyota,toyota fortuner,2528496.0,1,uttar pradesh,1,8,9
2814,129026.0,0,toyota,toyota fortuner,2309053.0,1,haryana,1,8,9
2816,130000.0,1,toyota,toyota fortuner,1650000.0,1,delhi,1,10,9
2820,59000.0,0,toyota,toyota fortuner,2295000.0,1,maharashtra,1,9,9
2824,120132.0,0,toyota,toyota fortuner,1400000.0,1,delhi,1,11,9
2826,100838.0,0,toyota,toyota corolla altis,385000.0,1,karnataka,4,15,9
2827,159303.0,0,toyota,toyota fortuner,2526422.0,1,haryana,1,8,9
2828,60000.0,0,toyota,toyota etios liva,280111.0,1,west bengal,1,13,9
2831,44392.0,0,toyota,toyota corolla altis,850000.0,1,maharashtra,2,9,9
2833,101000.0,0,toyota,toyota corolla altis,511000.0,1,maharashtra,1,11,9
2835,95000.0,1,toyota,toyota fortuner,1425000.0,1,delhi,1,11,9
2836,124651.0,0,toyota,toyota fortuner,1650000.0,1,maharashtra,1,10,9
2837,90642.0,0,toyota,toyota etios liva,300000.0,1,maharashtra,1,14,0
2838,110000.0,0,toyota,toyota fortuner,1390000.0,1,delhi,2,11,9
2839,44000.0,1,toyota,toyota fortuner,1680000.0,1,delhi,1,10,9
2840,60000.0,0,toyota,toyota fortuner,1300000.0,0,punjab,2,13,9
2841,57000.0,0,toyota,toyota corolla altis,560000.0,1,west bengal,1,10,9
2842,75000.0,0,toyota,toyota corolla altis,415000.0,1,maharashtra,1,13,9
2843,89642.0,0,toyota,toyota etios,220000.0,1,delhi,2,14,0
2844,68438.0,0,toyota,toyota corolla altis,400000.0,1,delhi,1,12,9
2845,26000.0,1,toyota,toyota corolla altis,1650000.0,1,maharashtra,1,7,9
2846,111681.0,0,toyota,toyota corolla altis,248567.0,1,haryana,1,16,9
2847,84256.0,0,toyota,toyota etios liva,460000.0,1,haryana,1,8,9
2848,103000.0,0,toyota,toyota fortuner,1425000.0,1,maharashtra,1,12,9
2854,73994.0,0,toyota,toyota etios liva,350000.0,1,maharashtra,1,10,9
2855,8292.0,0,toyota,toyota urban cruiser,1044239.0,1,delhi,1,3,9
2856,39000.0,0,toyota,toyota fortuner,2863000.0,1,delhi,2,7,9
2857,125000.0,0,toyota,toyota fortuner,1049000.0,1,maharashtra,2,14,9
2858,120000.0,0,toyota,toyota corolla altis,1100000.0,0,punjab,2,7,9
2859,58000.0,0,toyota,toyota corolla altis,350000.0,1,maharashtra,1,12,9
2861,24247.0,0,toyota,toyota fortuner,2584761.0,1,delhi,1,8,9
2862,95135.0,0,toyota,toyota corolla altis,300000.0,1,karnataka,3,17,9
2863,46131.0,0,toyota,toyota etios liva,350000.0,1,maharashtra,1,9,8
2865,15000.0,0,toyota,toyota fortuner,3090000.0,1,west bengal,1,6,9
2866,80000.0,0,toyota,toyota fortuner,1500000.0,0,odisha,1,11,9
2867,51000.0,0,toyota,toyota corolla altis,895000.0,1,maharashtra,1,9,9
2868,15000.0,0,toyota,toyota urban cruiser,975000.0,0,maharashtra,1,4,9
2869,110000.0,0,toyota,toyota etios,275000.0,0,maharashtra,2,13,0
2872,33029.0,0,toyota,toyota urban cruiser,970000.0,1,maharashtra,1,4,9
2873,87322.0,0,toyota,toyota corolla altis,354578.0,1,gujarat,2,14,9
2874,94217.0,0,toyota,toyota etios,165267.0,1,uttar pradesh,3,14,0
2875,80000.0,1,toyota,toyota corolla altis,890000.0,1,delhi,1,9,9
2876,20014.0,0,toyota,toyota corolla altis,1575000.0,1,maharashtra,1,6,9
2878,118818.0,0,toyota,toyota corolla altis,328770.0,1,karnataka,3,16,9
2880,16144.0,0,toyota,toyota urban cruiser,1102000.0,1,maharashtra,1,4,9
2881,100000.0,0,toyota,toyota etios liva,290000.0,0,punjab,2,11,9
2882,50000.0,0,toyota,toyota glanza,678000.0,0,haryana,1,5,9
2883,113560.0,0,toyota,toyota corolla altis,693744.0,1,delhi,2,10,9
2884,80000.0,0,toyota,toyota corolla altis,180000.0,0,maharashtra,2,16,9
2885,120000.0,0,toyota,toyota fortuner,1350000.0,0,tamil nadu,2,13,9
2886,25000.0,0,toyota,toyota urban cruiser,940000.0,0,kerala,1,4,9
2888,75000.0,0,toyota,toyota corolla altis,875000.0,1,delhi,1,9,9
2889,81713.0,0,toyota,toyota etios,400000.0,1,telangana,1,12,9
2892,130000.0,0,toyota,toyota fortuner,1800000.0,0,maharashtra,1,9,9
2893,62000.0,0,toyota,toyota fortuner,3150000.0,1,delhi,1,6,9
2894,5350.0,0,toyota,toyota urban cruiser,1000000.0,1,maharashtra,1,4,9
2895,20852.0,0,toyota,toyota urban cruiser,930000.0,1,telangana,1,4,9
2896,65000.0,0,toyota,toyota fortuner,2590000.0,1,gujarat,1,8,9
2899,113150.0,0,toyota,toyota corolla altis,300000.0,1,karnataka,1,17,9
2900,119364.0,0,toyota,toyota corolla altis,355792.0,1,maharashtra,1,14,8
2901,121061.0,0,toyota,toyota fortuner,1250000.0,1,delhi,1,12,9
2902,110000.0,0,toyota,toyota fortuner,1450000.0,0,uttar pradesh,2,11,9
2903,71000.0,0,toyota,toyota corolla altis,300000.0,1,maharashtra,1,14,9
2904,96326.0,0,toyota,toyota corolla altis,256096.0,1,maharashtra,2,16,9
2905,71084.0,0,toyota,toyota corolla altis,390000.0,1,telangana,1,17,9
2906,90000.0,0,toyota,toyota fortuner,1075000.0,0,delhi,1,12,9
2907,120000.0,0,toyota,toyota fortuner,1200000.0,0,maharashtra,1,12,9
2910,70000.0,0,toyota,toyota etios liva,275000.0,1,uttar pradesh,1,14,9
2911,120000.0,0,toyota,toyota corolla altis,342000.0,0,gujarat,2,14,9
2912,72000.0,0,toyota,toyota corolla altis,940000.0,1,delhi,1,10,9
2913,56062.0,0,toyota,toyota etios,315091.0,1,uttar pradesh,1,11,9
2916,14685.0,0,toyota,toyota glanza,730000.0,1,delhi,1,4,9
2917,79500.0,0,toyota,toyota corolla altis,585000.0,0,maharashtra,2,11,9
2918,97238.0,0,toyota,toyota fortuner,1500000.0,1,haryana,1,10,9
2919,142878.0,0,toyota,toyota fortuner,1350000.0,1,delhi,2,10,9
2920,104891.0,0,toyota,toyota corolla altis,250000.0,1,delhi,1,16,9
2921,11097.0,0,toyota,toyota glanza,850000.0,1,delhi,1,3,9
2922,80000.0,0,toyota,toyota corolla altis,210000.0,0,maharashtra,2,15,9
2923,10941.0,0,toyota,toyota urban cruiser,950000.0,1,haryana,1,3,9
2924,88854.0,0,toyota,toyota fortuner,3200000.0,1,delhi,1,5,9
2925,25000.0,0,toyota,toyota urban cruiser,980000.0,0,pondicherry,1,3,9
2926,35903.0,0,toyota,toyota etios liva,270000.0,1,delhi,1,13,0
2928,144000.0,0,toyota,toyota etios,375000.0,0,uttar pradesh,1,12,9
2930,88066.0,0,toyota,toyota fortuner,3150000.0,1,maharashtra,1,8,9
2931,55293.0,0,toyota,toyota etios liva,355000.0,1,delhi,1,10,9
2933,139000.0,0,toyota,toyota fortuner,1250000.0,1,karnataka,3,14,9
2934,49500.0,0,toyota,toyota etios liva,440000.0,1,kerala,1,13,0
2935,16684.0,0,toyota,toyota glanza,700000.0,1,telangana,1,6,9
2936,160000.0,0,toyota,toyota fortuner,900000.0,0,maharashtra,2,14,9
2937,39700.0,0,toyota,toyota corolla altis,985000.0,1,maharashtra,1,8,9
2938,73204.0,0,toyota,toyota corolla altis,455000.0,1,maharashtra,2,13,9
2939,35334.0,0,toyota,toyota etios liva,317515.0,1,karnataka,1,12,9
2941,36000.0,0,toyota,toyota corolla altis,1050000.0,1,maharashtra,1,9,9
2942,45000.0,0,toyota,toyota corolla altis,1075000.0,1,maharashtra,1,8,9
2943,88700.0,0,toyota,toyota fortuner,1900000.0,0,maharashtra,1,10,9
2944,15000.0,0,toyota,toyota urban cruiser,1096248.0,0,karnataka,1,3,9
2946,84000.0,0,toyota,toyota fortuner,1100000.0,0,rajasthan,4,13,9
2947,19500.0,0,toyota,toyota corolla altis,1350000.0,1,maharashtra,1,8,9
2948,95000.0,0,toyota,toyota fortuner,1075000.0,1,maharashtra,1,14,9
2949,80623.0,0,toyota,toyota etios,250000.0,1,delhi,1,14,0
2950,153523.0,0,toyota,toyota fortuner,1011000.0,1,maharashtra,1,14,9
2952,55918.0,0,toyota,toyota corolla altis,644284.0,1,haryana,2,11,9
2953,99219.0,0,toyota,toyota fortuner,1174005.0,1,delhi,1,12,9
2954,33985.0,0,toyota,toyota etios,445000.0,1,tamil nadu,1,14,9
2955,120000.0,0,toyota,toyota fortuner,2900000.0,0,delhi,1,7,9
2956,80000.0,0,toyota,toyota fortuner,2200000.0,1,tamil nadu,1,10,9
2958,25239.0,0,toyota,toyota glanza,788000.0,1,karnataka,2,6,9
2959,66211.0,0,toyota,toyota etios liva,475000.0,1,haryana,1,7,9
2961,80120.0,0,toyota,toyota etios liva,360295.0,1,delhi,1,10,9
2963,104237.0,0,toyota,toyota fortuner,2400000.0,1,delhi,1,8,9
2964,9189.0,0,toyota,toyota glanza,600000.0,1,maharashtra,1,3,8
2965,29895.0,0,toyota,toyota urban cruiser,1000000.0,1,delhi,1,4,9
2966,110756.0,0,toyota,toyota corolla altis,661000.0,1,maharashtra,1,10,9
2967,45589.0,0,toyota,toyota fortuner,1676080.0,1,delhi,1,10,9
2968,98000.0,0,toyota,toyota fortuner,1751000.0,1,maharashtra,2,10,9
2969,56808.0,0,toyota,toyota fortuner,2800000.0,1,gujarat,1,7,9
2970,11400.0,0,toyota,toyota fortuner,2713367.0,1,delhi,1,6,9
2971,153157.0,0,toyota,toyota fortuner,2594377.0,1,delhi,1,8,9
2972,39518.0,0,toyota,toyota corolla altis,372255.0,1,delhi,1,13,9
2973,45000.0,0,toyota,toyota fortuner,2650000.0,1,karnataka,1,8,9
2974,90209.0,0,toyota,toyota etios liva,210000.0,1,delhi,1,14,0
2976,115050.0,0,toyota,toyota fortuner,2275979.0,1,delhi,1,8,9
2980,73884.0,0,toyota,toyota etios liva,276876.0,1,uttar pradesh,1,12,9
2983,169236.0,0,toyota,toyota fortuner,1400000.0,1,maharashtra,2,12,9
2985,87000.0,0,toyota,toyota fortuner,1575000.0,1,gujarat,1,11,9
2986,73005.0,0,toyota,toyota corolla altis,249138.0,1,haryana,1,14,9
2987,118055.0,0,toyota,toyota fortuner,2300000.0,1,delhi,2,8,9
2988,35064.0,0,toyota,toyota etios liva,225000.0,1,maharashtra,2,14,0
2989,18201.0,0,toyota,toyota fortuner,2718486.0,1,haryana,1,8,9
2990,45000.0,0,toyota,toyota fortuner,1600000.0,1,delhi,2,11,9
2991,70000.0,0,toyota,toyota corolla altis,371000.0,1,maharashtra,1,13,9
2992,96549.0,0,toyota,toyota corolla altis,770000.0,1,maharashtra,2,11,9
2993,83000.0,0,toyota,toyota corolla altis,1200000.0,1,delhi,1,7,9
2994,61277.0,0,toyota,toyota etios liva,277135.0,1,delhi,2,12,9
2995,148104.0,0,toyota,toyota etios,340000.0,1,delhi,1,11,9
2996,20035.0,0,toyota,toyota corolla altis,1025363.0,1,delhi,1,9,9
2997,91746.0,0,toyota,toyota fortuner,1350000.0,1,delhi,1,10,9
2998,73141.0,0,toyota,toyota fortuner,2600000.0,1,rajasthan,1,8,9
2999,150060.0,0,toyota,toyota fortuner,1100000.0,1,maharashtra,3,13,9
3001,70000.0,0,toyota,toyota etios liva,350000.0,0,punjab,2,11,9
3003,83047.0,0,toyota,toyota corolla altis,1345000.0,1,karnataka,1,7,9
3004,73668.0,0,toyota,toyota etios liva,225000.0,1,maharashtra,1,12,9
3005,14000.0,0,toyota,toyota urban cruiser,999000.0,0,himachal pradesh,1,3,9
3008,76030.0,0,toyota,toyota etios liva,350000.0,1,haryana,2,9,9
3009,77328.0,0,toyota,toyota corolla altis,200000.0,1,delhi,1,16,9
3010,75000.0,0,toyota,toyota fortuner,2925000.0,1,delhi,1,8,9
3011,40246.0,0,toyota,toyota corolla altis,1590000.0,1,tamil nadu,1,6,9
3012,120000.0,0,toyota,toyota etios,340000.0,0,andhra pradesh,2,13,0
3013,60000.0,0,toyota,toyota etios liva,450000.0,0,uttar pradesh,2,8,9
3014,70000.0,0,toyota,toyota fortuner,1100000.0,0,bihar,3,14,9
